moovne	2013-10-09	500.00	550.00	50.00	471	259050.00	23550.00
moovne	2013-10-10	100.00	110.00	10.00	448	49280.00	4480.00
moovne	2013-10-10	200.00	220.00	20.00	783	172260.00	15660.00
moovne	2013-10-10	500.00	550.00	50.00	434	238700.00	21700.00
moovne	2013-10-11	100.00	110.00	10.00	448	49280.00	4480.00
moovne	2013-10-11	200.00	220.00	20.00	760	167200.00	15200.00
moovne	2013-10-11	500.00	550.00	50.00	431	237050.00	21550.00
moovne	2013-10-12	100.00	110.00	10.00	469	51590.00	4690.00
moovne	2013-10-12	200.00	220.00	20.00	799	175780.00	15980.00
moovne	2013-10-12	500.00	550.00	50.00	414	227700.00	20700.00
moovne	2013-10-13	100.00	110.00	10.00	383	42130.00	3830.00
moovne	2013-10-13	200.00	220.00	20.00	779	171380.00	15580.00
moovne	2013-10-13	500.00	550.00	50.00	367	201850.00	18350.00
moovne	2013-10-14	100.00	110.00	10.00	389	42790.00	3890.00
moovne	2013-10-14	200.00	220.00	20.00	700	154000.00	14000.00
moovne	2013-10-14	500.00	550.00	50.00	332	182600.00	16600.00
moovne	2013-10-15	100.00	110.00	10.00	342	37620.00	3420.00
moovne	2013-10-15	200.00	220.00	20.00	572	125840.00	11440.00
moovne	2013-10-15	500.00	550.00	50.00	298	163900.00	14900.00
moovne	2013-10-16	100.00	110.00	10.00	341	37510.00	3410.00
moovne	2013-10-16	200.00	220.00	20.00	587	129140.00	11740.00
moovne	2013-10-16	500.00	550.00	50.00	263	144650.00	13150.00
moovne	2013-10-17	100.00	110.00	10.00	398	43780.00	3980.00
moovne	2013-10-17	200.00	220.00	20.00	621	136620.00	12420.00
moovne	2013-10-17	500.00	550.00	50.00	313	172150.00	15650.00
moovne	2013-10-18	100.00	110.00	10.00	313	34430.00	3130.00
moovne	2013-10-18	200.00	220.00	20.00	545	119900.00	10900.00
moovne	2013-10-18	500.00	550.00	50.00	296	162800.00	14800.00
moovne	2013-10-19	100.00	110.00	10.00	332	36520.00	3320.00
moovne	2013-10-19	200.00	220.00	20.00	517	113740.00	10340.00
moovne	2013-10-19	500.00	550.00	50.00	235	129250.00	11750.00
moovne	2013-10-20	100.00	110.00	10.00	336	36960.00	3360.00
moovne	2013-10-20	200.00	220.00	20.00	468	102960.00	9360.00
moovne	2013-10-20	500.00	550.00	50.00	239	131450.00	11950.00
moovne	2013-10-21	100.00	110.00	10.00	287	31570.00	2870.00
moovne	2013-10-21	200.00	220.00	20.00	543	119460.00	10860.00
moovne	2013-10-21	500.00	550.00	50.00	283	155650.00	14150.00
moovne	2013-10-22	100.00	110.00	10.00	309	33990.00	3090.00
moovne	2013-10-22	200.00	220.00	20.00	498	109560.00	9960.00
moovne	2013-10-22	500.00	550.00	50.00	271	149050.00	13550.00
moovne	2013-10-23	100.00	110.00	10.00	280	30800.00	2800.00
moovne	2013-10-23	200.00	220.00	20.00	515	113300.00	10300.00
moovne	2013-10-23	500.00	550.00	50.00	240	132000.00	12000.00
moovne	2013-10-24	100.00	110.00	10.00	306	33660.00	3060.00
moovne	2013-10-24	200.00	220.00	20.00	534	117480.00	10680.00
moovne	2013-10-24	500.00	550.00	50.00	215	118250.00	10750.00
moovne	2013-10-25	100.00	110.00	10.00	330	36300.00	3300.00
